audio_path,n_diarizers_fn,pct_diarizers,diarizers,#_adults,#_children,#_people_interacting,has_interaction,n_children_cat,n_adults_cat,Context,Location,child_id,timepoint_norm,task
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L6F2P7K8P1/ses-01/beh/sub-L6F2P7K8P1_ses-01_task-socialroutine_run-01_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,2.0,True,1,0,social routine,inside private,L6F2P7K8P1,14_month,socialroutine
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L6F2P7K8P1/ses-02/beh/sub-L6F2P7K8P1_ses-02_task-generalsocialcommunicationinteraction_run-02_audio.wav,1,0.091,TalkNet-ASD,1.0,1.0,2.0,True,1,1,general social communication interaction,inside private,L6F2P7K8P1,36_month,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L7Z6Q2U6Y6/ses-02/beh/sub-L7Z6Q2U6Y6_ses-02_task-specialoccasion_run-01_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,3.0,True,1,0,special occasion,inside private,L7Z6Q2U6Y6,36_month,specialoccasion
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M2N1C8G1C8/ses-01/beh/sub-M2N1C8G1C8_ses-01_task-generalsocialcommunicationinteraction_run-03_audio.wav,1,0.091,TalkNet-ASD,0.0,2.0,1.0,True,2+,0,general social communication interaction,inside private,M2N1C8G1C8,14_month,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5F7G8S4F0/ses-01/beh/sub-M5F7G8S4F0_ses-01_task-toyplay_run-05_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,1.0,True,1,0,toy play,inside private,M5F7G8S4F0,14_month,toyplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5F7G8S4F0/ses-01/beh/sub-M5F7G8S4F0_ses-01_task-bookshare_run-02_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,1.0,True,1,0,book share,inside private,M5F7G8S4F0,14_month,bookshare
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5H7X4O2M2/ses-01/beh/sub-M5H7X4O2M2_ses-01_task-motorplay_run-04_audio.wav,1,0.091,TalkNet-ASD,0.0,2.0,2.0,True,2+,0,motor play,inside private,M5H7X4O2M2,14_month,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5Y0K3C9L0/ses-02/beh/sub-M5Y0K3C9L0_ses-02_task-motorplay_run-03_audio.wav,1,0.091,TalkNet-ASD,2.0,2.0,3.0,True,2+,2+,motor play,outside public,M5Y0K3C9L0,36_month,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N2Z6J3E5Q5/ses-01/beh/sub-N2Z6J3E5Q5_ses-01_task-generalsocialcommunicationinteraction_run-05_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,1.0,True,1,0,general social communication interaction,outside public,N2Z6J3E5Q5,14_month,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N2Z6J3E5Q5/ses-02/beh/sub-N2Z6J3E5Q5_ses-02_task-motorplay_run-01_audio.wav,1,0.091,TalkNet-ASD,0.0,2.0,1.0,True,2+,0,motor play,inside private,N2Z6J3E5Q5,36_month,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N2Z6J3E5Q5/ses-02/beh/sub-N2Z6J3E5Q5_ses-02_task-motorplay_run-04_audio.wav,1,0.091,TalkNet-ASD,0.0,2.0,0.0,False,2+,0,motor play,inside private,N2Z6J3E5Q5,36_month,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3C7S2N8O0/ses-02/beh/sub-N3C7S2N8O0_ses-02_task-motorplay_run-01_audio.wav,1,0.091,TalkNet-ASD,0.0,2.0,2.0,True,2+,0,motor play,outside public,N3C7S2N8O0,36_month,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3C7S2N8O0/ses-02/beh/sub-N3C7S2N8O0_ses-02_task-motorplay_run-04_audio.wav,1,0.091,TalkNet-ASD,0.0,2.0,1.0,True,2+,0,motor play,outside public,N3C7S2N8O0,36_month,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-07_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,1.0,True,1,0,general social communication interaction,inside private,N3L7A1I2B9,14_month,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-dailyroutine_run-07_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,1.0,True,1,0,daily routine,inside private,N3L7A1I2B9,14_month,dailyroutine
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-13_audio.wav,1,0.091,TalkNet-ASD,1.0,1.0,1.0,True,1,1,general social communication interaction,inside private,N3L7A1I2B9,14_month,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-24_audio.wav,1,0.091,TalkNet-ASD,1.0,1.0,2.0,True,1,1,general social communication interaction,inside private,N3L7A1I2B9,14_month,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-28_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,1.0,True,1,0,general social communication interaction,inside private,N3L7A1I2B9,14_month,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-40_audio.wav,1,0.091,TalkNet-ASD,1.0,1.0,2.0,True,1,1,general social communication interaction,inside private,N3L7A1I2B9,14_month,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-socialroutine_run-05_audio.wav,1,0.091,TalkNet-ASD,1.0,1.0,1.0,True,1,1,social routine,inside private,N3L7A1I2B9,14_month,socialroutine
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-socialroutine_run-08_audio.wav,1,0.091,TalkNet-ASD,2.0,1.0,3.0,True,1,2+,social routine,inside private,N3L7A1I2B9,14_month,socialroutine
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-02/beh/sub-N3L7A1I2B9_ses-02_task-generalsocialcommunicationinteraction_run-01_audio.wav,1,0.091,TalkNet-ASD,1.0,1.0,1.0,True,1,1,general social communication interaction,inside private,N3L7A1I2B9,36_month,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-02/beh/sub-N3L7A1I2B9_ses-02_task-socialroutine_run-01_audio.wav,1,0.091,TalkNet-ASD,1.0,1.0,1.0,True,1,1,social routine,inside private,N3L7A1I2B9,36_month,socialroutine
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-02/beh/sub-N3L7A1I2B9_ses-02_task-generalsocialcommunicationinteraction_run-09_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,1.0,True,1,0,general social communication interaction,outside private,N3L7A1I2B9,36_month,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N5I9D3R2M1/ses-02/beh/sub-N5I9D3R2M1_ses-02_task-toyplay_run-01_audio.wav,1,0.091,TalkNet-ASD,0.0,2.0,0.0,False,2+,0,toy play,inside private,N5I9D3R2M1,36_month,toyplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S7Y0I2P0S8/ses-01/beh/sub-S7Y0I2P0S8_ses-01_task-toyplay_run-01_audio.wav,1,0.091,Pyannote,0.0,1.0,0.0,False,1,0,toy play,inside public,S7Y0I2P0S8,14_month,toyplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N5I9D3R2M1/ses-01/beh/sub-N5I9D3R2M1_ses-01_task-dailyroutine_run-02_audio.wav,1,0.091,USC-SAIL,0.0,1.0,2.0,True,1,0,daily routine,inside private,N5I9D3R2M1,14_month,dailyroutine
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A1H3H9Y3T1/ses-01/beh/sub-A1H3H9Y3T1_ses-01_task-generalsocialcommunicationinteraction_run-05_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,1.0,True,1,0,general social communication interaction,inside private,A1H3H9Y3T1,14_month,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-01/beh/sub-A2M5H0V6E3_ses-01_task-generalsocialcommunicationinteraction_run-07_audio.wav,1,0.091,TalkNet-ASD,0.0,2.0,1.0,True,2+,0,general social communication interaction,inside private,A2M5H0V6E3,14_month,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-01/beh/sub-A2M5H0V6E3_ses-01_task-dailyroutine_run-04_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,0.0,False,1,0,daily routine,inside private,A2M5H0V6E3,14_month,dailyroutine
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-02/beh/sub-A2M5H0V6E3_ses-02_task-specialoccasion_run-01_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,1.0,True,1,0,special occasion,inside private,A2M5H0V6E3,36_month,specialoccasion
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-motorplay_run-05_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,1.0,True,1,0,motor play,inside public,A2P7X9N8L7,14_month,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-socialroutine_run-01_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,1.0,True,1,0,social routine,inside private,A2P7X9N8L7,14_month,socialroutine
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-02/beh/sub-A2P7X9N8L7_ses-02_task-motorplay_run-04_audio.wav,1,0.091,TalkNet-ASD,0.0,2.0,1.0,True,2+,0,motor play,outside public,A2P7X9N8L7,36_month,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-02/beh/sub-A2P7X9N8L7_ses-02_task-generalsocialcommunicationinteraction_run-03_audio.wav,1,0.091,TalkNet-ASD,1.0,1.0,1.0,True,1,1,general social communication interaction,inside private,A2P7X9N8L7,36_month,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A3G3T7I1A5/ses-01/beh/sub-A3G3T7I1A5_ses-01_task-motorplay_run-02_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,1.0,True,1,0,motor play,outside private,A3G3T7I1A5,14_month,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N6O9P4J0Q2/ses-01/beh/sub-N6O9P4J0Q2_ses-01_task-toyplay_run-01_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,1.0,True,1,0,toy play,inside private,N6O9P4J0Q2,14_month,toyplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-O2U2C6W2S9/ses-01/beh/sub-O2U2C6W2S9_ses-01_task-generalsocialcommunicationinteraction_run-02_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,2.0,True,1,0,general social communication interaction,inside private,O2U2C6W2S9,14_month,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-O2U2C6W2S9/ses-02/beh/sub-O2U2C6W2S9_ses-02_task-other_run-01_audio.wav,1,0.091,TalkNet-ASD,1.0,3.0,1.0,True,2+,1,other,inside private,O2U2C6W2S9,36_month,other
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-O5Q7I1O6N2/ses-01/beh/sub-O5Q7I1O6N2_ses-01_task-toyplay_run-01_audio.wav,1,0.091,TalkNet-ASD,0.0,2.0,1.0,True,2+,0,toy play,inside private,O5Q7I1O6N2,14_month,toyplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-O5Q7I1O6N2/ses-01/beh/sub-O5Q7I1O6N2_ses-01_task-motorplay_run-01_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,1.0,True,1,0,motor play,outside private,O5Q7I1O6N2,14_month,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-O6F1J9U1J2/ses-01/beh/sub-O6F1J9U1J2_ses-01_task-motorplay_run-02_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,1.0,True,1,0,motor play,inside private,O6F1J9U1J2,14_month,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-O6F1J9U1J2/ses-02/beh/sub-O6F1J9U1J2_ses-02_task-generalsocialcommunicationinteraction_run-03_audio.wav,1,0.091,TalkNet-ASD,1.0,1.0,1.0,True,1,1,general social communication interaction,inside private,O6F1J9U1J2,36_month,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-O7X6W5O8E0/ses-01/beh/sub-O7X6W5O8E0_ses-01_task-motorplay_run-03_audio.wav,1,0.091,TalkNet-ASD,1.0,2.0,2.0,True,2+,1,motor play,inside private,O7X6W5O8E0,14_month,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-O7X6W5O8E0/ses-02/beh/sub-O7X6W5O8E0_ses-02_task-generalsocialcommunicationinteraction_run-01_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,1.0,True,1,0,general social communication interaction,inside private,O7X6W5O8E0,36_month,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-P3A4R4S2O3/ses-01/beh/sub-P3A4R4S2O3_ses-01_task-dailyroutine_run-02_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,1.0,True,1,0,daily routine,inside private,P3A4R4S2O3,14_month,dailyroutine
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Q9W9P7Z3J7/ses-01/beh/sub-Q9W9P7Z3J7_ses-01_task-dailyroutine_run-01_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,0.0,False,1,0,daily routine,inside private,Q9W9P7Z3J7,14_month,dailyroutine
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-R4O0P4P3J4/ses-02/beh/sub-R4O0P4P3J4_ses-02_task-dailyroutine_run-01_audio.wav,1,0.091,TalkNet-ASD,1.0,1.0,1.0,True,1,1,daily routine,inside private,R4O0P4P3J4,36_month,dailyroutine
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-R6R8Q6A7K0/ses-02/beh/sub-R6R8Q6A7K0_ses-02_task-motorplay_run-15_audio.wav,1,0.091,TalkNet-ASD,1.0,5.0,4.0,True,2+,1,motor play,outside public,R6R8Q6A7K0,36_month,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S0M6Z7D5X7/ses-01/beh/sub-S0M6Z7D5X7_ses-01_task-toyplay_run-01_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,1.0,True,1,0,toy play,inside private,S0M6Z7D5X7,14_month,toyplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S2C4T1Y7V7/ses-01/beh/sub-S2C4T1Y7V7_ses-01_task-generalsocialcommunicationinteraction_run-05_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,1.0,True,1,0,general social communication interaction,inside private,S2C4T1Y7V7,14_month,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S4O9O2E5Z0/ses-01/beh/sub-S4O9O2E5Z0_ses-01_task-socialroutine_run-01_audio.wav,1,0.091,TalkNet-ASD,0.0,2.0,1.0,True,2+,0,social routine,inside private,S4O9O2E5Z0,14_month,socialroutine
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S4O9O2E5Z0/ses-02/beh/sub-S4O9O2E5Z0_ses-02_task-other_run-02_audio.wav,1,0.091,TalkNet-ASD,0.0,2.0,1.0,True,2+,0,other,inside private,S4O9O2E5Z0,36_month,other
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S7F0B6H3A3/ses-02/beh/sub-S7F0B6H3A3_ses-02_task-generalsocialcommunicationinteraction_run-01_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,1.0,True,1,0,general social communication interaction,inside private,S7F0B6H3A3,36_month,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S7Y0I2P0S8/ses-02/beh/sub-S7Y0I2P0S8_ses-02_task-generalsocialcommunicationinteraction_run-05_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,1.0,True,1,0,general social communication interaction,inside private,S7Y0I2P0S8,36_month,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S9B3J7I4R1/ses-01/beh/sub-S9B3J7I4R1_ses-01_task-generalsocialcommunicationinteraction_run-05_audio.wav,1,0.091,TalkNet-ASD,0.0,2.0,1.0,True,2+,0,general social communication interaction,inside public,S9B3J7I4R1,14_month,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S9B3J7I4R1/ses-02/beh/sub-S9B3J7I4R1_ses-02_task-motorplay_run-02_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,1.0,True,1,0,motor play,inside public,S9B3J7I4R1,36_month,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S9B3J7I4R1/ses-02/beh/sub-S9B3J7I4R1_ses-02_task-generalsocialcommunicationinteraction_run-05_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,0.0,False,1,0,general social communication interaction,inside private,S9B3J7I4R1,36_month,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S9D2T7Y9B1/ses-01/beh/sub-S9D2T7Y9B1_ses-01_task-motorplay_run-02_audio.wav,1,0.091,TalkNet-ASD,0.0,2.0,1.0,True,2+,0,motor play,inside private,S9D2T7Y9B1,14_month,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-T1G8F8W8Y8/ses-01/beh/sub-T1G8F8W8Y8_ses-01_task-generalsocialcommunicationinteraction_run-03_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,1.0,True,1,0,general social communication interaction,inside private,T1G8F8W8Y8,14_month,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-T1G8F8W8Y8/ses-02/beh/sub-T1G8F8W8Y8_ses-02_task-dailyroutine_run-01_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,1.0,True,1,0,daily routine,inside private,T1G8F8W8Y8,36_month,dailyroutine
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-T1G8F8W8Y8/ses-02/beh/sub-T1G8F8W8Y8_ses-02_task-other_run-02_audio.wav,1,0.091,TalkNet-ASD,0.0,1.0,0.0,False,1,0,other,inside private,T1G8F8W8Y8,36_month,other
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-W3P0N4W0X9/ses-01/beh/sub-W3P0N4W0X9_ses-01_task-generalsocialcommunicationinteraction_run-01_audio.wav,1,0.091,Whisper-MIL,1.0,1.0,2.0,True,1,1,general social communication interaction,outside public,W3P0N4W0X9,14_month,generalsocialcommunicationinteraction
